	date	death	  0 - 30	30 - 50	50 - 55	55 - 60	60 - 65	65 - 70	70 - 75	75 - 80 	80 - 85	85 - 90	90 - 95	95 - 100	100 u. mehr
0	2016-01-01	2558	37	62	66	109	138	166	249	368	416	471	352	110	14
1	2016-01-02	2422	15	53	66	99	130	155	232	372	399	462	319	103	17
2	2016-01-03	2522	25	69	73	93	116	136	207	402	414	525	342	106	14
3	2016-01-04	2743	23	91	91	93	143	168	256	424	446	527	358	100	23
4	2016-01-05	2633	21	60	84	119	126	170	245	399	424	491	371	96	27
5	2016-01-06	2578	14	75	60	89	157	183	225	386	421	514	345	93	16
6	2016-01-07	2584	20	69	66	94	136	184	215	387	418	489	363	113	30
7	2016-01-08	2765	23	79	72	121	155	191	241	425	464	486	379	110	19
8	2016-01-09	2579	19	59	69	97	131	161	235	389	468	489	339	103	20
9	2016-01-10	2585	26	72	71	97	130	162	194	401	433	531	364	85	19
10	2016-01-11	2751	22	77	67	128	153	163	244	412	469	508	373	116	19
11	2016-01-12	2627	24	68	57	106	146	177	205	374	455	534	369	92	20
12	2016-01-13	2698	24	72	75	104	133	189	237	419	445	540	327	106	27
13	2016-01-14	2581	18	68	72	105	151	153	237	383	407	504	373	92	18
14	2016-01-15	2657	22	81	70	108	134	185	219	377	463	512	365	99	22
15	2016-01-16	2627	15	67	62	96	144	167	237	415	470	470	363	103	18
16	2016-01-17	2498	24	73	59	98	122	171	206	357	430	502	341	100	15
17	2016-01-18	2624	14	69	79	87	136	187	242	380	418	509	385	94	24
18	2016-01-19	2641	25	76	67	118	100	180	231	393	440	507	377	104	23
19	2016-01-20	2640	18	66	72	111	137	185	225	401	431	480	375	117	22
20	2016-01-21	2685	15	75	71	97	130	177	235	433	456	503	378	94	21
21	2016-01-22	2668	16	65	60	91	122	174	242	416	457	517	392	99	17
22	2016-01-23	2688	22	73	69	95	154	153	254	413	454	519	365	102	15
23	2016-01-24	2681	15	73	57	84	134	174	224	407	487	528	357	119	22
24	2016-01-25	2777	18	72	80	113	146	206	228	407	463	515	404	105	20
25	2016-01-26	2679	24	81	72	103	149	176	261	385	440	512	357	103	16
26	2016-01-27	2691	32	57	63	109	143	174	248	431	439	510	340	123	22
27	2016-01-28	2639	20	72	73	96	137	185	217	414	444	498	352	106	25
28	2016-01-29	2755	19	72	47	110	124	168	222	441	519	539	374	98	22
29	2016-01-30	2650	19	70	74	90	127	176	225	412	420	521	375	117	24
30	2016-01-31	2516	28	78	73	81	119	159	237	365	411	475	370	89	31
31	2016-02-01	2683	28	96	66	91	146	182	240	419	447	497	354	95	22
32	2016-02-02	2745	22	76	83	90	139	179	247	406	454	560	366	104	19
33	2016-02-03	2518	23	66	65	107	111	172	253	388	401	479	338	94	21
34	2016-02-04	2579	19	73	59	90	138	158	223	415	452	508	325	101	18
35	2016-02-05	2649	24	74	72	97	138	175	221	419	471	500	346	91	21
36	2016-02-06	2700	23	78	71	99	123	162	245	401	485	513	361	115	24
37	2016-02-07	2619	18	74	80	94	148	179	241	404	414	497	336	117	17
38	2016-02-08	2663	22	82	86	114	127	162	224	436	437	537	324	96	16
39	2016-02-09	2640	26	79	70	113	155	145	247	372	443	522	364	87	17
40	2016-02-10	2751	19	68	89	112	154	199	249	405	450	546	350	90	20
41	2016-02-11	2594	25	65	65	100	137	189	240	375	449	498	330	105	16
42	2016-02-12	2620	23	69	76	116	122	180	224	383	428	501	350	114	34
43	2016-02-13	2701	23	62	67	113	144	173	226	395	472	487	411	112	16
44	2016-02-14	2572	27	71	65	97	144	162	190	374	437	509	352	127	17
45	2016-02-15	2643	22	74	74	104	154	162	225	401	475	423	376	132	21
46	2016-02-16	2506	12	75	74	107	121	170	228	367	445	445	352	89	21
47	2016-02-17	2671	16	70	65	110	162	185	205	383	455	523	358	119	20
48	2016-02-18	2673	23	75	56	114	128	196	245	427	473	466	366	82	22
49	2016-02-19	2730	30	70	68	85	133	180	287	433	446	514	368	94	22
50	2016-02-20	2661	23	67	76	107	130	172	235	406	457	513	362	93	20
51	2016-02-21	2599	20	64	55	99	127	168	237	395	449	513	346	103	23
52	2016-02-22	2706	24	66	73	110	146	177	215	413	426	555	383	94	24
53	2016-02-23	2684	27	77	58	94	128	167	244	434	453	541	337	100	24
54	2016-02-24	2618	20	66	75	113	157	172	246	368	458	471	344	112	16
55	2016-02-25	2658	17	55	79	100	136	168	228	407	477	499	369	99	24
56	2016-02-26	2703	19	69	64	101	147	167	272	415	464	457	387	117	24
57	2016-02-27	2585	21	67	61	102	148	160	206	383	424	502	388	101	22
58	2016-02-28	2521	25	86	69	95	146	177	199	390	410	493	320	91	20
59	2016-02-29	2627	20	77	69	97	141	173	242	430	436	487	341	103	11
60	2016-03-01	2693	17	69	69	100	149	170	237	393	450	539	378	103	19
61	2016-03-02	2794	24	68	65	107	174	178	241	425	511	506	367	107	21
62	2016-03-03	2730	36	71	66	94	149	178	248	393	465	526	383	97	24
63	2016-03-04	2803	16	72	56	107	150	199	284	438	462	513	372	116	18
64	2016-03-05	2655	28	69	53	95	138	157	236	426	456	498	369	114	16
65	2016-03-06	2625	20	76	79	98	136	163	227	371	459	528	346	109	13
66	2016-03-07	2690	20	87	80	117	149	150	260	378	460	507	355	111	16
67	2016-03-08	2754	16	71	68	112	133	192	274	366	479	509	405	111	18
68	2016-03-09	2769	20	84	66	93	128	184	256	428	436	546	381	119	28
69	2016-03-10	2682	25	57	70	100	135	200	229	420	466	505	347	106	22
70	2016-03-11	2714	31	70	74	116	141	176	244	397	472	488	366	118	21
71	2016-03-12	2613	14	73	62	104	140	194	227	404	454	465	360	97	19
72	2016-03-13	2666	21	78	73	111	140	159	236	410	463	536	329	88	22
73	2016-03-14	2727	24	66	71	107	155	186	215	441	444	532	367	95	24
74	2016-03-15	2715	17	72	73	112	130	180	239	438	468	521	344	101	20
75	2016-03-16	2686	19	71	61	113	137	170	236	395	465	506	376	104	33
76	2016-03-17	2813	29	83	84	99	144	212	223	455	481	515	380	86	22
77	2016-03-18	2711	24	74	69	97	139	155	228	468	448	528	350	114	17
78	2016-03-19	2691	28	82	91	92	124	164	224	424	454	504	375	108	21
79	2016-03-20	2628	26	76	56	90	120	177	229	392	464	480	375	120	23
80	2016-03-21	2788	29	76	68	103	159	169	221	433	495	522	365	127	21
81	2016-03-22	2748	20	63	65	103	150	200	275	431	459	477	359	120	26
82	2016-03-23	2811	29	69	84	115	147	186	231	418	489	532	381	116	14
83	2016-03-24	2660	25	61	61	105	165	175	244	416	440	475	373	103	17
84	2016-03-25	2676	21	72	61	107	135	165	241	415	447	524	362	97	29
85	2016-03-26	2656	24	85	72	108	133	150	267	403	455	482	348	109	20
86	2016-03-27	2487	26	67	64	85	124	141	221	397	438	467	345	93	19
87	2016-03-28	2551	36	72	61	103	123	181	208	397	405	499	364	80	22
88	2016-03-29	2757	25	73	76	116	146	180	248	451	446	496	364	106	30
89	2016-03-30	2668	19	79	78	91	143	171	243	418	461	469	358	114	24
90	2016-03-31	2708	24	87	70	107	137	171	248	409	438	502	389	112	14
91	2016-04-01	2675	22	76	58	117	142	179	257	401	444	489	360	113	17
92	2016-04-02	2637	22	83	61	83	122	173	242	379	455	512	369	111	25
93	2016-04-03	2621	31	83	60	98	130	179	222	400	450	491	347	112	18
94	2016-04-04	2695	23	62	83	107	138	204	244	410	435	502	369	95	23
95	2016-04-05	2707	24	60	68	106	147	166	246	419	453	538	347	108	25
96	2016-04-06	2650	11	69	68	89	160	145	241	420	452	506	349	124	16
97	2016-04-07	2584	21	72	58	110	122	182	221	416	429	479	342	111	21
98	2016-04-08	2653	16	79	82	108	141	169	212	387	434	543	342	120	20
99	2016-04-09	2533	24	69	45	106	121	160	240	380	444	488	334	105	17
100	2016-04-10	2423	22	64	54	108	114	162	203	360	374	480	352	112	18
101	2016-04-11	2546	22	71	65	110	139	177	238	416	386	483	325	100	14
102	2016-04-12	2618	16	66	87	104	131	169	243	398	437	477	363	108	19
103	2016-04-13	2621	25	64	69	108	145	168	256	402	449	486	329	97	23
104	2016-04-14	2518	17	59	76	90	142	160	230	423	400	497	319	92	13
105	2016-04-15	2544	12	61	85	91	120	172	211	412	414	496	345	110	15
106	2016-04-16	2471	16	54	59	96	122	150	227	389	406	471	361	97	23
107	2016-04-17	2394	27	58	73	96	110	164	215	384	380	439	331	100	17
108	2016-04-18	2370	14	74	53	104	135	135	202	363	420	442	322	92	14
109	2016-04-19	2351	15	76	58	89	128	170	232	365	372	460	271	98	17
110	2016-04-20	2425	25	69	67	98	112	159	208	372	421	445	322	104	23
111	2016-04-21	2422	25	70	68	77	136	163	235	345	419	449	336	82	17
112	2016-04-22	2466	24	72	65	96	138	183	194	381	420	456	323	97	17
113	2016-04-23	2428	31	81	77	104	114	134	207	400	395	458	325	87	15
114	2016-04-24	2313	16	58	49	102	127	136	227	346	422	439	281	95	15
115	2016-04-25	2423	19	69	64	111	136	148	191	364	425	442	344	99	11
116	2016-04-26	2437	20	70	65	89	147	184	237	379	382	441	305	96	22
117	2016-04-27	2502	20	68	48	100	133	139	225	375	474	440	356	113	11
118	2016-04-28	2413	19	67	65	82	136	158	215	381	405	458	308	99	20
119	2016-04-29	2379	15	75	72	78	137	159	208	349	419	452	299	105	11
120	2016-04-30	2497	23	79	56	81	136	151	211	384	416	492	346	101	21
121	2016-05-01	2402	28	53	56	75	123	158	210	390	398	468	341	90	12
122	2016-05-02	2491	20	65	73	115	145	173	185	350	414	469	352	97	33
123	2016-05-03	2396	24	55	74	101	132	170	195	363	430	457	286	96	13
124	2016-05-04	2413	32	67	54	82	120	169	230	362	399	464	336	87	11
125	2016-05-05	2226	21	74	62	81	94	146	196	326	408	431	294	80	13
126	2016-05-06	2505	31	61	65	93	149	161	214	385	415	478	335	102	16
127	2016-05-07	2503	17	64	53	93	127	161	219	390	448	474	336	104	17
128	2016-05-08	2367	18	77	67	104	121	151	213	367	395	451	300	93	10
129	2016-05-09	2552	20	72	86	107	120	188	231	376	413	490	333	100	16
130	2016-05-10	2648	31	80	82	100	157	176	233	399	437	473	346	111	23
131	2016-05-11	2600	23	76	76	127	137	138	222	380	468	456	350	127	20
132	2016-05-12	2573	26	68	51	102	117	183	215	394	461	476	347	104	29
133	2016-05-13	2562	26	87	64	106	134	175	225	368	470	453	330	106	18
134	2016-05-14	2399	20	80	65	84	121	153	202	377	396	446	329	108	18
135	2016-05-15	2295	17	69	54	68	108	131	210	351	430	428	316	103	10
136	2016-05-16	2278	26	43	71	97	103	145	197	331	411	450	280	105	19
137	2016-05-17	2340	25	83	59	80	119	185	198	346	420	440	288	79	18
138	2016-05-18	2332	20	74	63	94	115	163	217	358	369	455	294	91	19
139	2016-05-19	2442	25	58	64	81	125	162	233	357	442	471	315	93	16
140	2016-05-20	2410	22	61	64	91	139	188	211	371	392	452	329	78	12
141	2016-05-21	2401	19	65	63	88	132	174	198	366	431	430	314	100	21
142	2016-05-22	2398	25	72	56	96	108	153	205	355	428	468	317	97	18
143	2016-05-23	2407	19	69	77	74	113	165	219	368	425	451	299	104	24
144	2016-05-24	2344	28	65	54	91	124	160	213	346	396	438	317	91	21
145	2016-05-25	2402	27	65	87	93	118	174	211	350	433	441	285	99	19
146	2016-05-26	2194	26	56	55	96	120	158	185	314	339	413	312	106	14
147	2016-05-27	2346	22	72	66	83	128	176	190	360	406	437	293	93	20
148	2016-05-28	2309	15	61	50	84	116	174	166	334	437	421	339	91	21
149	2016-05-29	2284	21	55	63	97	113	144	215	338	382	425	300	110	21
150	2016-05-30	2361	25	82	65	89	133	168	180	355	423	434	302	83	22
151	2016-05-31	2345	15	64	60	99	150	152	196	354	399	437	303	93	23
152	2016-06-01	2369	30	64	72	94	126	173	182	377	386	454	291	105	15
153	2016-06-02	2416	21	62	73	101	127	173	205	388	431	385	336	97	17
154	2016-06-03	2349	24	72	68	91	133	164	192	375	374	464	283	96	13
155	2016-06-04	2338	13	66	57	105	120	150	189	351	414	456	314	86	17
156	2016-06-05	2168	23	61	45	84	117	138	202	347	367	392	291	83	18
157	2016-06-06	2378	23	70	70	97	148	144	194	389	373	427	310	113	20
158	2016-06-07	2334	22	62	77	91	124	151	204	358	381	436	320	88	20
159	2016-06-08	2355	16	69	59	85	128	154	229	358	417	396	334	93	17
160	2016-06-09	2177	26	63	57	82	117	140	192	333	386	399	284	83	15
161	2016-06-10	2265	27	64	68	115	108	147	191	352	395	415	274	95	14
162	2016-06-11	2121	23	80	62	86	101	124	195	334	350	379	297	78	12
163	2016-06-12	2169	25	66	61	90	117	154	156	350	344	394	289	105	18
164	2016-06-13	2293	20	62	65	99	112	147	212	335	401	426	300	94	20
165	2016-06-14	2288	23	51	71	86	120	149	194	372	409	428	273	102	10
166	2016-06-15	2259	17	59	53	78	131	146	215	345	383	436	290	90	16
167	2016-06-16	2370	15	69	71	92	129	163	222	340	406	408	330	108	17
168	2016-06-17	2208	20	60	56	74	108	146	190	393	364	408	281	83	25
169	2016-06-18	2186	25	57	54	99	123	157	209	320	336	420	276	95	15
170	2016-06-19	2113	24	56	64	92	118	129	178	371	365	344	289	66	17
171	2016-06-20	2314	19	71	78	107	144	152	222	361	367	431	273	81	8
172	2016-06-21	2346	12	82	51	88	124	159	226	367	382	437	309	91	18
173	2016-06-22	2506	24	74	83	110	137	172	236	374	454	452	280	99	11
174	2016-06-23	2475	19	54	74	111	139	190	221	375	407	469	305	88	23
175	2016-06-24	2712	24	82	85	111	145	177	233	416	467	483	351	115	23
176	2016-06-25	2492	23	59	58	103	161	173	220	386	415	461	322	93	18
177	2016-06-26	2065	17	68	53	69	114	141	174	308	353	388	260	100	20
178	2016-06-27	2191	20	65	38	95	128	159	202	331	379	381	296	86	11
179	2016-06-28	2302	22	56	59	85	119	169	197	355	404	406	310	111	9
180	2016-06-29	2348	26	68	70	89	143	172	214	349	399	431	286	85	16
181	2016-06-30	2279	25	73	57	92	130	158	201	330	420	382	306	93	12
182	2016-07-01	2431	35	75	59	91	115	157	225	374	426	460	312	82	20
183	2016-07-02	2145	23	55	53	99	102	135	187	341	358	413	285	83	11
184	2016-07-03	2003	18	69	38	88	93	127	159	344	357	362	247	90	11
185	2016-07-04	2298	22	75	68	117	141	143	185	361	380	396	297	95	18
186	2016-07-05	2368	19	79	72	112	136	153	225	374	365	432	303	85	13
187	2016-07-06	2231	23	67	60	101	125	161	196	327	374	399	292	90	16
188	2016-07-07	2261	30	71	57	98	126	167	197	351	368	394	304	87	11
189	2016-07-08	2455	21	67	77	100	147	163	209	384	391	467	315	101	13
190	2016-07-09	2284	23	71	64	74	106	151	202	356	405	406	312	102	12
191	2016-07-10	2332	28	72	53	83	121	154	206	370	401	437	295	90	22
192	2016-07-11	2559	25	58	80	108	133	174	200	392	453	493	309	114	20
193	2016-07-12	2435	24	67	63	106	132	160	239	355	405	453	328	83	20
194	2016-07-13	2313	26	75	55	91	123	150	203	360	367	438	299	109	17
195	2016-07-14	2216	23	47	56	83	120	142	185	352	408	402	289	94	15
196	2016-07-15	2139	24	63	51	85	121	157	167	312	390	393	271	90	15
197	2016-07-16	2225	18	60	54	90	133	153	200	292	418	422	277	95	13
198	2016-07-17	2285	15	76	58	89	126	134	205	375	369	450	289	84	15
199	2016-07-18	2294	23	59	61	92	112	169	213	333	395	395	325	104	13
200	2016-07-19	2316	18	75	83	94	139	170	193	328	405	430	300	72	9
201	2016-07-20	2441	26	71	72	112	114	156	211	365	428	430	349	90	17
202	2016-07-21	2593	24	62	62	107	139	193	242	381	439	498	321	108	17
203	2016-07-22	2659	34	71	66	114	136	167	242	427	431	499	349	112	11
204	2016-07-23	2366	25	78	54	86	135	182	198	354	401	417	312	112	12
205	2016-07-24	2316	27	71	49	79	123	162	201	325	385	449	309	116	20
206	2016-07-25	2449	26	77	63	102	142	171	201	354	444	437	311	107	14
207	2016-07-26	2345	14	67	74	80	117	171	197	326	392	484	314	91	18
208	2016-07-27	2267	23	68	63	67	126	173	205	336	376	423	284	106	17
209	2016-07-28	2313	15	64	56	92	122	158	196	362	428	416	311	79	14
210	2016-07-29	2311	22	60	63	96	115	145	216	369	386	415	300	101	23
211	2016-07-30	2250	28	77	61	94	128	170	214	316	363	398	300	85	16
212	2016-07-31	2222	26	64	52	74	118	152	200	361	356	430	292	86	11
213	2016-08-01	2197	25	69	62	81	111	167	200	349	363	401	256	93	20
214	2016-08-02	2216	21	63	59	95	119	141	183	324	384	440	277	98	12
215	2016-08-03	2305	17	75	55	84	136	146	216	354	389	424	295	103	11
216	2016-08-04	2269	26	58	60	92	105	154	194	339	381	431	299	114	16
217	2016-08-05	2202	23	67	62	89	113	156	182	317	386	424	275	91	17
218	2016-08-06	2149	24	59	62	80	89	152	199	326	395	398	275	73	17
219	2016-08-07	2101	20	51	53	88	108	142	202	314	361	386	265	99	12
220	2016-08-08	2307	18	70	64	101	120	194	194	336	416	404	271	107	12
221	2016-08-09	2134	25	72	53	76	117	162	205	315	348	409	259	77	16
222	2016-08-10	2191	20	51	68	90	118	145	193	354	359	383	297	98	15
223	2016-08-11	2107	15	58	58	91	125	136	181	323	381	367	276	87	9
224	2016-08-12	2229	15	54	78	93	119	154	193	340	361	408	304	96	14
225	2016-08-13	2327	27	74	65	103	118	194	197	361	343	431	315	82	17
226	2016-08-14	2192	18	65	49	90	134	156	184	336	353	407	284	95	21
227	2016-08-15	2394	16	66	67	100	129	172	186	364	415	471	295	99	14
228	2016-08-16	2238	18	66	52	97	129	159	192	317	408	399	297	85	19
229	2016-08-17	2375	21	77	63	114	159	141	205	341	386	443	305	108	12
230	2016-08-18	2366	19	77	57	95	112	182	184	372	402	429	306	114	17
231	2016-08-19	2324	20	72	47	92	121	155	191	347	424	422	329	87	17
232	2016-08-20	2319	24	63	47	89	123	152	217	360	420	390	322	96	16
233	2016-08-21	2242	20	62	67	89	120	154	182	339	349	444	309	89	18
234	2016-08-22	2321	23	67	63	88	128	156	200	359	430	393	295	101	18
235	2016-08-23	2330	14	59	55	90	153	139	200	351	427	419	314	90	19
236	2016-08-24	2479	24	68	63	83	135	149	224	418	432	462	318	87	16
237	2016-08-25	2479	22	67	74	92	133	166	209	404	399	478	312	105	18
238	2016-08-26	2511	28	65	61	96	134	180	195	405	441	499	292	101	14
239	2016-08-27	2487	30	66	53	95	120	184	198	347	433	501	321	112	27
240	2016-08-28	2540	24	78	70	103	130	171	192	349	434	511	359	100	19
241	2016-08-29	2441	26	70	63	95	141	166	226	390	402	401	334	110	17
242	2016-08-30	2254	28	55	68	91	136	176	201	346	385	386	285	87	10
243	2016-08-31	2269	25	65	67	86	126	138	197	347	431	384	302	87	14
244	2016-09-01	2419	23	65	49	105	107	186	230	384	434	424	311	83	18
245	2016-09-02	2294	33	57	67	78	137	159	202	370	375	415	295	94	12
246	2016-09-03	2217	15	66	56	87	105	153	197	328	394	415	276	111	14
247	2016-09-04	2207	26	58	73	83	106	143	178	341	391	384	291	118	15
248	2016-09-05	2214	22	73	56	106	118	153	213	309	351	446	269	92	6
249	2016-09-06	2299	22	53	67	96	131	164	172	342	399	438	298	102	15
250	2016-09-07	2283	25	74	71	89	129	163	173	335	388	430	283	94	29
251	2016-09-08	2398	21	80	56	101	114	155	225	396	405	422	319	88	16
252	2016-09-09	2432	30	77	74	88	130	162	204	366	404	477	313	94	13
253	2016-09-10	2229	21	62	56	88	110	136	168	320	431	424	291	105	17
254	2016-09-11	2261	20	57	68	76	118	159	181	357	388	437	284	98	18
255	2016-09-12	2337	28	70	58	98	130	150	167	366	405	456	292	98	19
256	2016-09-13	2440	23	74	71	89	135	175	199	361	418	473	306	98	18
257	2016-09-14	2435	21	73	65	106	132	147	198	368	442	450	310	111	12
258	2016-09-15	2421	27	78	64	91	119	168	193	378	403	433	333	104	30
259	2016-09-16	2367	23	61	57	92	117	172	219	345	392	478	302	94	15
260	2016-09-17	2262	11	70	49	101	113	165	193	356	374	441	291	89	9
261	2016-09-18	2110	33	59	38	85	110	153	191	293	378	399	284	74	13
262	2016-09-19	2221	24	64	52	89	109	154	218	363	379	388	281	87	13
263	2016-09-20	2234	26	75	50	82	113	146	200	340	387	417	300	89	9
264	2016-09-21	2251	18	61	51	102	132	157	189	345	366	445	309	63	13
265	2016-09-22	2185	15	58	69	94	114	172	172	343	333	385	312	105	13
266	2016-09-23	2230	23	67	55	80	101	168	201	325	398	401	290	103	18
267	2016-09-24	2301	31	69	51	92	119	166	216	328	368	401	316	124	20
268	2016-09-25	2184	16	55	57	87	113	146	177	313	380	413	327	83	17
269	2016-09-26	2328	24	78	68	103	132	171	182	376	367	409	302	101	15
270	2016-09-27	2363	25	55	59	115	134	163	215	367	366	458	286	106	14
271	2016-09-28	2266	27	80	58	111	100	149	172	345	386	426	294	110	8
272	2016-09-29	2378	23	57	50	103	118	161	173	356	444	475	319	92	7
273	2016-09-30	2471	17	75	57	113	123	162	245	367	424	469	320	84	15
274	2016-10-01	2259	20	60	52	61	129	164	157	345	410	442	307	99	13
